ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,Landsize,Age,Lattitude,Longtitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average
ID655501580,8/97 Verdon St,WILLIAMSTOWN,465000.0,u,13/05/2017,2,1.0,1.0,0.0,49.0,-37.8589,144.8921,19993,318.36544626471334,20.857142857142858,0,1064,4200,432
ID829225649,18 Valencia St,ABERFELDIE,1472000.0,h,22/07/2017,5,3.0,2.0,486.0,49.0,-37.76111,144.89845,22253,1663.1306048171054,18.333333333333332,0,817,1779,181
ID817984950,2/50 Gibdon St,BURNLEY,1100000.0,h,17/06/2017,3,2.0,2.0,1212.0,9.0,-37.82982,145.01038,19906,353.2105232094173,11.904761904761905,0,101,253,33
ID730924889,54 Cromwell St,GLENROY,630000.0,h,22/05/2016,4,1.0,2.0,630.0,59.0,-37.7002,144.9232,20032,713.9379530274523,36.0,0,1683,8938,509
ID814267076,6/107 Riversdale Rd,HAWTHORN,500000.0,u,6/08/2016,2,1.0,1.0,0.0,12.0,-37.8287,145.035,19904,812.7657099268342,15.666666666666666,0,1150,7827,922
ID443952399,1/3 Euston Rd,HUGHESDALE,900000.0,t,26/07/2016,3,2.0,1.0,360.0,44.0,-37.8937,145.0779,19918,133.1715773366505,27.35483870967742,0,555,1129,160
ID930345203,11/2 MacArthur Rd,PARKVILLE,734600.0,u,22/08/2016,2,2.0,1.0,2427.0,29.0,-37.7896,144.9584,19970,1076.719234357427,22.333333333333332,0,136,302,42
ID995549207,5 Gwelo St,WEST FOOTSCRAY,935000.0,h,27/11/2016,3,2.0,3.0,466.0,79.0,-37.8019,144.8663,20022,416.84811085104116,21.4,0,268,736,128
ID946568336,41 Roseberry St,HAWTHORN EAST,1700000.0,h,19/08/2017,2,1.0,1.0,223.0,129.0,-37.82649,145.0483,19903,503.0115012234447,17.904761904761905,0,1253,7401,484
ID683657834,49 Kanooka Gr,DOVETON,450000.0,h,29/07/2017,3,1.0,0.0,585.0,59.0,-37.99608,145.23587,22250,2394.6737904926385,48.166666666666664,0,56,98,19
ID999876702,126 Mills St,ALBERT PARK,1535000.0,h,1/07/2017,2,1.0,0.0,171.0,119.0,-37.8481,144.9566,19958,2931.519275071438,13.5,0,1214,5603,375
ID468314222,21 Gaudion Rd,DONCASTER EAST,1310000.0,h,23/09/2017,4,2.0,2.0,664.0,7.0,-37.77472,145.15197,19898,5036.547813960727,30.307692307692307,0,3327,11071,1069
ID329793744,46 Chambers Rd,ALTONA NORTH,1500000.0,h,8/07/2017,5,3.0,2.0,1068.0,19.0,-37.83794,144.84231,19927,3321.100468948645,24.428571428571427,0,2494,11307,1410
ID845077057,9 Greensborough Rd,ROSANNA,515000.0,h,24/09/2016,3,2.0,1.0,606.0,64.0,-37.7347,145.0783,19983,1257.5178167639494,34.75,0,824,1890,159
ID867658909,7 Adeney St,BALWYN NORTH,2400000.0,h,22/07/2017,5,4.0,2.0,742.0,39.0,-37.80218,145.10063,19896,1962.278195064738,28.785714285714285,0,959,4476,324
ID836063319,65 Westgarth St,NORTHCOTE,1415000.0,h,1/07/2017,3,1.0,1.0,366.0,8.0,-37.78103,144.998,19928,117.75177916581677,18.923076923076923,0,142,344,39
ID972981070,11 Heytesbury Cr,CRAIGIEBURN,607500.0,h,22/07/2017,3,2.0,2.0,654.0,20.0,-37.6038,144.9226,20029,1840.2311991624376,35.0,1,1288,4242,480
ID114427530,44 Denbigh Rd,ARMADALE,3625000.0,h,27/11/2016,4,1.0,2.0,709.0,119.0,-37.8574,145.016,19945,310.9834688136675,19.214285714285715,0,2489,11817,1268
ID140084968,14 Oxford St,SUNSHINE NORTH,905000.0,h,27/05/2017,3,1.0,4.0,697.0,69.0,-37.77004,144.84254,20004,1784.1805218084462,26.375,0,1412,6364,699
ID676991427,9a The Crossway,KEILOR EAST,650000.0,h,7/05/2016,3,2.0,2.0,3977.0,6.0,-37.747,144.8663,22253,4509.688190159636,18.333333333333332,0,555,1129,160
ID367390293,7/7 Old Plenty Rd,SOUTH MORANG,386000.0,u,1/07/2017,3,1.0,1.0,216.0,10.0,-37.64491,145.09233,52159,95.61688722019063,51.333333333333336,0,101,251,18
ID951542803,21 Derwent St,MENTONE,1322000.0,h,8/07/2017,4,2.0,2.0,556.0,47.0,-37.97911,145.08045,19865,1377.1848466043127,44.6875,0,50,68,12
ID737128094,3 Kimber St,RICHMOND,1330000.0,h,22/04/2017,3,1.0,1.0,154.0,119.0,-37.8264,145.0123,19906,437.1282343595727,11.904761904761905,0,885,1901,227
ID252783547,10 Leura St,DONCASTER EAST,1730000.0,h,9/09/2017,5,2.0,2.0,746.0,49.0,-37.78658,145.16086,19898,3837.9977519946788,30.307692307692307,0,3327,11071,1069
ID784871180,17 Bannister St,JACANA,618000.0,h,20/05/2017,4,1.0,2.0,604.0,49.0,-37.6875,144.9102,22254,966.1444500755707,32.0,0,92,260,36
ID912271900,110 Allenby Rd,HILLSIDE,628000.0,h,16/09/2017,4,2.0,1.0,480.0,16.0,-37.70228,144.74316000000005,22244,2738.58479573181,30.5,0,2837,9343,1212
ID476224218,2 Fernhurst Gr,KEW,2450000.0,h,24/09/2016,4,2.0,2.0,1012.0,119.0,-37.8067,145.0277,19905,1731.293944743244,13.952380952380953,0,271,771,74
ID753124468,18 Francis St,HEIDELBERG HEIGHTS,780000.0,h,20/05/2017,2,1.0,1.0,433.0,79.0,-37.7521,145.0516,19935,972.4731972137212,29.823529411764707,0,1173,8523,974
ID976494207,119A Harold St,THORNBURY,1605000.0,h,16/09/2017,4,2.0,2.0,348.0,89.0,-37.75582,144.98951,20014,803.0706098412521,25.3,0,2532,5455,713
ID450328188,411/38 Bank St,SOUTH MELBOURNE,710000.0,u,29/04/2017,3,2.0,2.0,0.0,18.0,-37.8319,144.9682,22238,1512.8537395033977,3.5,0,1245,3886,447
ID578458110,31a Douglas St,ASHWOOD,1045000.0,u,4/03/2017,3,2.0,2.0,467.0,69.0,-37.8639,145.0968,19848,1376.8919028076357,30.666666666666668,0,1672,10063,646
ID353055138,5/40 Young St,MOONEE PONDS,348000.0,u,3/12/2016,2,1.0,1.0,0.0,12.0,-37.7677,144.9221,20038,340.6183725650035,22.0,0,278,489,65
ID314670884,25 Bliburg St,JACANA,495000.0,h,27/11/2016,3,1.0,2.0,598.0,54.0,-37.6878,144.9112,22254,910.3526548906309,32.0,0,87,252,37
ID328332026,33 Highgate Gr,ASHBURTON,1790000.0,h,28/05/2016,4,2.0,2.0,514.0,84.0,-37.8664,145.0772,19847,303.5165305562422,31.666666666666668,0,1654,9119,550
ID355296056,2/8 Pleasant Av,KEW,1080000.0,h,15/07/2017,3,2.0,2.0,151.0,59.0,-37.80509,145.05572,19903,2108.7725455372147,17.904761904761905,0,288,712,75
ID330878716,14 Robert St,PARKDALE,1060000.0,h,26/08/2017,3,1.0,2.0,602.0,69.0,-37.98656,145.08237,19864,897.4179166220432,47.06666666666667,0,938,6892,553
ID775615618,12 Hughes St,BRIGHTON EAST,1775000.0,h,3/09/2017,3,1.0,1.0,602.0,94.0,-37.92066,145.01629,19938,1758.4638684374315,36.84615384615385,0,2897,11243,942
ID279354741,1107/12 Yarra St,SOUTH YARRA,425000.0,u,13/08/2016,1,1.0,1.0,0.0,12.0,-37.837,144.9931,19959,174.14959719026757,12.543859649122806,1,1100,3636,457
ID922031501,31A Gnarwyn Rd,CARNEGIE,817500.0,t,24/06/2017,2,1.0,1.0,292.0,109.0,-37.89431,145.05902,19919,865.0762063192675,25.375,0,3767,18925,2042
ID426483422,53 Elwood St,BRIGHTON,2830000.0,h,26/08/2017,4,2.0,2.0,700.0,89.0,-37.90034,144.99608999999995,19952,763.5790732366672,24.5,0,2897,11243,942
ID858879650,120/1 Graham St,PORT MELBOURNE,1725000.0,u,3/06/2017,3,2.0,2.0,0.0,19.0,-37.8429,144.94487,20043,2808.670401394291,0.0,0,705,5479,335
ID724807509,5 Stanley St,IVANHOE,1465000.0,h,10/09/2016,3,1.0,2.0,630.0,59.0,-37.7635,145.039,19933,824.1939725922261,26.058823529411764,0,555,1129,160
ID398508331,3/18 Weir St,BALWYN,500000.0,h,7/05/2016,2,1.0,1.0,0.0,59.0,-37.8162,145.0841,19893,953.8185023537008,23.76923076923077,0,925,4701,308
ID512732811,11/1051 Pascoe Vale Rd,JACANA,280000.0,u,16/04/2016,2,1.0,1.0,197.0,69.0,-37.6859,144.9164,22254,424.7872652606075,32.0,0,87,252,37
ID642164438,46A Schutt St,NEWPORT,923000.0,h,12/08/2017,4,2.0,2.0,224.0,2.0,-37.83859,144.88128,19994,501.5827538094284,16.310344827586206,0,84,293,23
ID448004570,32 Milton St,ELWOOD,1830000.0,h,28/05/2016,3,2.0,2.0,374.0,94.0,-37.8747,144.987,19955,736.9285811631745,19.5,1,1566,8895,491
ID741279964,39 Henry St,KENSINGTON,1455000.0,h,10/12/2016,3,1.0,0.0,275.0,119.0,-37.7954,144.9274,20041,328.7127739264133,17.0,0,271,771,74
ID134660547,60 Riddell Rd,SUNBURY,482000.0,h,16/09/2017,3,1.0,1.0,573.0,54.0,-37.57123,144.72333999999995,15351,940.6109770043204,45.75,0,1479,4398,502
ID143777338,65B Hotham St,COLLINGWOOD,1320000.0,h,4/03/2017,2,2.0,1.0,0.0,119.0,-37.7969,144.9885,19975,580.985137210443,13.235294117647058,0,1097,5916,553
ID733934622,15 Eveline St,BRUNSWICK,1630000.0,h,23/09/2017,4,2.0,1.0,278.0,139.0,-37.77081,144.96318,19968,466.7173974794579,25.333333333333332,0,941,5813,575
ID343630339,90 Pitt St,WEST FOOTSCRAY,837000.0,h,4/03/2017,4,2.0,3.0,390.0,69.0,-37.7926,144.8639,20022,742.9778030719568,21.4,0,298,735,154
ID416092763,72d Oakover Rd,PRESTON,875000.0,t,24/06/2017,3,2.0,2.0,214.0,79.0,-37.74886,144.99225,20013,786.9988967320193,26.3,0,705,5479,335
ID944703169,1/168 Beach Rd,PARKDALE,2185000.0,h,8/07/2017,4,2.0,3.0,220.0,9.0,-38.00205,145.07853,19863,946.597146941433,50.06666666666667,0,938,6892,553
ID687829941,2/36 Swayfield Rd,MOUNT WAVERLEY,1011000.0,t,3/06/2017,3,2.0,2.0,297.0,18.0,-37.8605,145.12853,19848,4155.474670517097,30.666666666666668,0,1471,7759,779
ID855655423,1/132 Pascoe Vale Rd,MOONEE PONDS,726000.0,t,22/05/2016,4,2.0,1.0,67.0,19.0,-37.761,144.9262,20038,810.9422799905585,22.0,0,278,489,65
ID543591938,9/28 Ross St,NORTHCOTE,340000.0,u,28/08/2016,1,1.0,1.0,0.0,109.0,-37.7839,144.9991,19928,364.16657776070053,18.923076923076923,0,136,302,42
ID641506767,1/50 Valiant St,ABBOTSFORD,1525000.0,t,12/08/2017,4,2.0,2.0,102.0,139.0,-37.80116,145.00066,19975,590.2245205621894,13.235294117647058,0,1214,5603,375
ID519659933,23 Park St,NORTHCOTE,1015000.0,h,23/09/2017,2,1.0,1.0,145.0,89.0,-37.7754,144.99275,20017,272.26847582593746,19.3,0,142,344,39
ID180678136,6/30 Roslyn St,BRIGHTON,760000.0,u,29/07/2017,2,1.0,1.0,138.0,39.0,-37.92545,145.00277,19950,1202.659686314912,28.5,0,2897,11243,942
ID947915088,3/38 Charles St,BRUNSWICK,750000.0,t,10/09/2016,2,2.0,1.0,118.0,6.0,-37.7723,144.9643,19969,575.2321648247909,24.333333333333332,0,958,5673,628
ID715986380,318/6 Lisson Gr,HAWTHORN,485000.0,u,28/08/2016,1,1.0,1.0,0.0,19.0,-37.8264,145.02700000000004,19905,622.9978806235022,13.952380952380953,1,1150,7827,922
ID550141293,1A Aberfeldie St,ABERFELDIE,1195000.0,h,9/09/2017,3,2.0,2.0,381.0,113.0,-37.75629,144.90626,22253,876.2620452676709,18.333333333333332,0,817,1779,181
ID457806793,131 Outhwaite Rd,HEIDELBERG WEST,675000.0,h,28/08/2016,3,1.0,2.0,665.0,59.0,-37.739,145.0451,19936,1903.8127311717942,31.75,0,1150,7827,922
ID975910789,12A Almond St,CAULFIELD SOUTH,997000.0,h,29/04/2017,2,1.0,2.0,311.0,94.0,-37.8895,145.0229,19942,1699.8892899672348,29.23076923076923,0,1593,6648,530
ID526266913,34 Crana Gr,GREENSBOROUGH,922000.0,h,16/09/2017,3,2.0,2.0,587.0,40.0,-37.68569,145.10902,19985,2028.2880922667266,41.666666666666664,0,663,4010,377
ID637954773,22 Derby St,PASCOE VALE,835000.0,h,12/11/2016,3,1.0,2.0,422.0,69.0,-37.7337,144.9458,19964,1502.2401306332233,34.0,0,659,5219,338
ID389916108,44 Severn St,YARRAVILLE,1930000.0,h,10/12/2016,3,1.0,4.0,902.0,99.0,-37.8153,144.8796,19996,911.9520396082252,11.357142857142858,0,703,1502,135
ID776237930,105 Canning St,AVONDALE HEIGHTS,848000.0,h,4/03/2017,3,1.0,2.0,542.0,2.0,-37.7706,144.8629,20022,3180.0348217639826,21.4,0,1672,10063,646
ID982693548,26 Hodder St,BRIGHTON EAST,1250000.0,h,3/12/2016,2,1.0,2.0,443.0,11.0,-37.9077,145.0229,19940,1384.8166032950885,33.15384615384615,0,2744,10289,780
ID376317046,19 Hunter St,NORTHCOTE,890000.0,h,14/05/2016,2,1.0,1.0,225.0,109.0,-37.7663,145.0009,20015,417.46666474559123,23.3,0,136,302,42
ID129859438,13/947 Mt Alexander Rd,ESSENDON,485000.0,u,15/10/2016,2,1.0,1.0,0.0,9.0,-37.7504,144.9138,22253,657.7119563320266,18.333333333333332,0,334,1407,88
ID139220703,70 Purnell St,ALTONA,1005000.0,h,27/05/2017,3,1.0,4.0,575.0,59.0,-37.86715,144.80612,19925,685.2557130806741,28.5,0,2494,11307,1410
ID597680928,16 Tooronga Rd,MALVERN EAST,2020000.0,h,13/05/2017,3,2.0,2.0,711.0,104.0,-37.8723,145.0387,22248,664.2210891281866,19.5,1,717,1763,318
ID363669890,41 Service St,COBURG,1130000.0,h,12/11/2016,3,1.0,2.0,735.0,99.0,-37.7379,144.9623,19964,488.15722720035944,34.0,0,1071,5783,419
ID852321571,55 Burnett St,MITCHAM,1120000.0,h,16/09/2017,4,2.0,2.0,981.0,16.0,-37.81188,145.20051999999995,19900,1014.5085791717463,34.666666666666664,0,1471,7759,779
ID807535202,5/3 Lennox St,MOONEE PONDS,420000.0,u,10/09/2016,2,1.0,1.0,0.0,69.0,-37.7701,144.9079,20038,1105.5168725355657,22.0,1,278,489,65
ID518384296,1/171 Waiora Rd,HEIDELBERG HEIGHTS,630000.0,u,27/05/2017,3,1.0,1.0,277.0,6.0,-37.73426,145.05986,19936,1105.2161529489747,31.75,0,1173,8523,974
ID491439829,40/122 High St,PRESTON,550000.0,u,27/05/2017,3,2.0,1.0,0.0,7.0,-37.74762,145.00261,20013,314.61723492233943,26.3,0,705,5479,335
ID494072313,277 Danks St,MIDDLE PARK,2600000.0,h,3/09/2016,3,1.0,1.0,279.0,119.0,-37.8499,144.957,19958,2892.3581999363514,13.5,0,278,489,65
ID433157825,20 Hilton St,CLIFTON HILL,973000.0,h,12/08/2017,2,1.0,0.0,163.0,49.0,-37.793,144.98763,19974,838.2857080208045,15.142857142857142,0,1097,5916,553
ID370628727,306/64 MacAulay Rd,NORTH MELBOURNE,465000.0,u,22/07/2017,2,1.0,1.0,0.0,9.0,-37.79831,144.94261,19972,723.5210477984402,17.0,0,84,293,23
ID553858713,6/40 Magnolia Rd,IVANHOE,910000.0,u,3/06/2017,3,2.0,1.0,0.0,13.0,-37.75822,145.05056000000005,19934,665.9611459695905,29.0,0,591,1189,177
ID258452988,9/10 Tivoli Rd,SOUTH YARRA,475000.0,u,3/09/2016,2,1.0,0.0,0.0,19.0,-37.8391,144.9984,19959,538.1011865017771,12.543859649122806,0,1100,3636,457
ID762787100,5a Cavalier St,BENTLEIGH EAST,965000.0,t,24/09/2016,3,2.0,1.0,283.0,9.0,-37.9142,145.08,19917,1699.8451696428508,29.35483870967742,0,925,4701,308
ID614976589,5 Florida Ct,MOORABBIN,1385000.0,h,14/05/2016,4,2.0,2.0,807.0,19.0,-37.9431,145.0407,19872,599.958398814409,40.166666666666664,0,71,261,20
ID177027967,18 Lorraine St,ESSENDON,2355000.0,h,25/02/2017,4,2.0,3.0,715.0,99.0,-37.7582,144.9128,22253,385.52368048959306,18.333333333333332,0,330,1855,82
ID904572980,2/107 Station St,BURWOOD,700000.0,u,3/06/2017,2,1.0,1.0,251.0,44.0,-37.84738,145.11997,20042,3128.0261035885164,25.775,0,941,5813,575
ID676559199,47B Vannam Dr,ASHWOOD,1060000.0,t,22/07/2017,3,2.0,2.0,343.0,19.0,-37.86324000000001,145.10289,19848,1901.2379268834202,30.666666666666668,0,1672,10063,646
ID399251660,30 Veronica St,BENTLEIGH EAST,825000.0,h,3/09/2016,2,2.0,1.0,176.0,11.0,-37.9237,145.0763,19916,2689.6599200924184,31.35483870967742,0,925,4701,308
ID146714612,75 Derby St,KEW,1910000.0,h,10/12/2016,4,3.0,2.0,277.0,3.0,-37.8007,145.0374,19904,2306.5233353486296,15.666666666666666,0,271,771,74
ID335742646,12 Orion Ct,MULGRAVE,912000.0,h,16/09/2017,3,2.0,1.0,753.0,49.0,-37.9213,145.16366000000005,19914,2899.1870173937355,37.0,0,394,1153,165
ID841559360,34 Dean St,PRESTON,910000.0,h,12/11/2016,4,1.0,1.0,582.0,69.0,-37.7355,145.0178,20011,1541.2059459340987,31.2,0,659,5219,338
ID463994671,2/7 Murra Ct,ASHWOOD,860000.0,h,17/06/2017,3,2.0,2.0,280.0,29.0,-37.87105,145.10198,19847,1987.4935090325732,31.666666666666668,0,1672,10063,646
